library_id,total_spots,total_bases,taxonomy_id,ScientificName,kingdom,phylum,class,order,family,genus,species
"SRR10142908", 1067395, 590112499, 1890658, " Pseudomonas sp. JV449", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. JV449"
"SRR7216394", 1867402, 560220600, 2075551, " Pseudomonas sp. DP16D-R1", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. DP16D-R1"
"SRR13684637", 15983612, 4795083600, 554344, " Pseudomonas toyotomiensis", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas toyotomiensis"
"SRR13927891", 163482, 291548238, 111770, " Thiothrix fructosivorans", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Thiotrichales", " Thiotrichaceae", " Thiothrix", " Thiothrix fructosivorans"
"SRR5234826", 8253930, 1644199332, 1949087, " Salinicola sp. RZ23", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Salinicola", " Salinicola sp. RZ23"
"SRR1573907", 214472, 961171162, 1484157, " Pantoea sp. PSNIH2", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Erwiniaceae", " Pantoea", " Pantoea sp. PSNIH2"
"SRR10150314", 929256, 466486512, 575, " Raoultella planticola", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Raoultella", " Raoultella planticola"
"SRR1180905", 2833150, 572296300, 208224, " Enterobacter kobei", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Enterobacter", " Enterobacter kobei"
"DRR237655", 7501093, 2250327900, 1315271, " Pseudoalteromonas tetraodonis GFC", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Pseudoalteromonadaceae", " Pseudoalteromonas", " Pseudoalteromonas tetraodonis"
"SRR17269190", 3521034, 528155100, 587, " Providencia rettgeri", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Providencia", " Providencia rettgeri"
"SRR2131472", 2305170, 465644340, 1686388, " Enterobacter sp. BWH64", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. BWH64"
"SRR1424714", 163482, 1114845926, 930166, " Pseudomonas brassicacearum", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas brassicacearum"
"SRR15082308", 1842935, 534260298, 61652, " Serratia rubidaea", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Serratia", " Serratia rubidaea"
"SRR3503782", 11567134, 1735070100, 1122211, " Marinospirillum insulare DSM 21763", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Oceanospirillaceae", " Marinospirillum", " Marinospirillum insulare"
"DRR199299", 390339, 112186141, 651, " Aeromonas media", " Bacteria", " NA", " Gammaproteobacteria", " Aeromonadales", " Aeromonadaceae", " Aeromonas", " Aeromonas media"
"SRR14936198", 1478591, 401931748, 2851839, " Stenotrophomonas sp. 7817-10-C2", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Stenotrophomonas", " Stenotrophomonas sp. 7817-10-C2"
"SRR387793", 2466435, 493287000, 1095746, " Haemophilus parainfluenzae HK2019", " Bacteria", " NA", " Gammaproteobacteria", " Pasteurellales", " Pasteurellaceae", " Haemophilus", " Haemophilus parainfluenzae"
"SRR3923542", 23833532, 858007152, 339671, " Actinobacillus succinogenes 130Z", " Bacteria", " NA", " Gammaproteobacteria", " Pasteurellales", " Pasteurellaceae", " Actinobacillus", " Actinobacillus succinogenes"
"SRR2891762", 247364, 890299806, 28110, " Francisella philomiragia", " Bacteria", " NA", " Gammaproteobacteria", " Thiotrichales", " Francisellaceae", " Francisella", " Francisella philomiragia"
"SRR2127429", 2409844, 486788488, 1686382, " Citrobacter sp. MGH109", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sp. MGH109"
"SRR1587631", 6121171, 1836351300, 1380387, " Alcanivorax sp. 43B_GOM-46m", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Alcanivoracaceae", " Alcanivorax", " Alcanivorax sp. 43B_GOM-46m"
"SRR830291", 2121951, 428634102, 1182695, " Klebsiella sp. KTE92", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. KTE92"
"SRR14936057", 1682642, 454503903, 2851886, " Stenotrophomonas sp. OBS-0-ST4-Org5", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Stenotrophomonas", " Stenotrophomonas sp. OBS-0-ST4-Org5"
"SRR3502971", 8398494, 1259774100, 1122185, " Lysobacter concretionis Ko07 = DSM 16239", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Lysobacter", " Lysobacter concretionis"
"SRR5515064", 6207662, 1868693920, 1985343, " Pseudomonas sp. 1239", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 1239"
"SRR3989599", 4044501, 590451575, 2093871, " Escherichia sp. MOD1-EC5438", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Escherichia", " Escherichia sp. MOD1-EC5438"
"SRR2127738", 1823244, 368295288, 1686390, " Enterobacter sp. MGH86", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. MGH86"
"DRR199201", 1026016, 306679478, 2675708, " Klebsiella sp. WP2-S18-ESBL-01", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. WP2-S18-ESBL-01"
"SRR11858646", 469770, 2077900854, 1851514, " Scandinavium goeteborgense", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Scandinavium", " Scandinavium goeteborgense"
"SRR6220233", 1309331, 623549441, 2093860, " Escherichia sp. MOD1-EC4516", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Escherichia", " Escherichia sp. MOD1-EC4516"
"SRR7216469", 1952618, 585785400, 2070597, " Pseudomonas sp. MPR-R2A2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. MPR-R2A2"
"SRR3944666", 163482, 2330357714, 929813, " Gibbsiella quercinecans", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Yersiniaceae", " Gibbsiella", " Gibbsiella quercinecans"
"SRR9891308", 803758, 401879000, 1716175, " Pseudoalteromonas sp. UCD-33C", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Pseudoalteromonadaceae", " Pseudoalteromonas", " Pseudoalteromonas sp. UCD-33C"
"SRR13781221", 2883546, 1532454725, 2802572, " Pseudomonas sp. MWU349", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. MWU349"
"SRR728963", 2713090, 548044180, 280145, " Acinetobacter colistiniresistens", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter colistiniresistens"
"SRR6219667", 814459, 408858418, 55212, " Erwinia rhapontici", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Erwinia", " Erwinia rhapontici"
"SRR3503728", 9189058, 1378358700, 1123030, " Pseudoxanthomonas kalamensis DSM 18571", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Pseudoxanthomonas", " Pseudoxanthomonas kalamensis"
"SRR20653324", 464279, 115045594, 2735728, " Campylobacter sp. Cr9", " Bacteria", " NA", " Gammaproteobacteria", " NA", " NA", " NA", " Campylobacter sp. Cr9"
"SRR850727", 3397689, 686333178, 1329828, " Enterobacter sp. MGH 24", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. MGH 24"
"SRR18274961", 29732, 288660134, 158849, " Moellerella wisconsensis", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Moellerella", " Moellerella wisconsensis"
"SRR3721639", 6910560, 2073168000, 1292027, " Pseudomonas azotifigens DSM 17556", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Stutzerimonas", " Stutzerimonas azotifigens"
"SRR11977805", 8878727, 2663618100, 664683, " Halomonas titanicae", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Halomonas", " Halomonas titanicae"
"SRR654343", 2736343, 552741286, 1217703, " Acinetobacter sp. ANC 4105", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. ANC 4105"
"SRR3947998", 8424126, 2527237800, 1121862, " Endozoicomonas elysicola DSM 22380", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Endozoicomonadaceae", " Endozoicomonas", " Endozoicomonas elysicola"
"SRR3823383", 1485793, 448709486, 1261032, " Serratia sp. ISTD04", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Yersiniaceae", " Serratia", " Serratia sp. ISTD04"
"SRR721184", 15577300, 3146614600, 1144668, " Acinetobacter sp. CIP 102529", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. CIP 102529"
"SRR11362444", 4360566, 2621159470, 2719587, " Pseudomonas sp. AN3A02", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. AN3A02"
"SRR7216467", 1987196, 596158800, 2070599, " Pseudomonas sp. GW460-7", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. GW460-7"
"SRR13530190", 1437981, 865664562, 2785080, " Cobetia sp. MC34", " Bacteria", " NA", " Gammaproteobacteria", " Oceanospirillales", " Halomonadaceae", " Cobetia", " Cobetia sp. MC34"
"SRR14936217", 1361778, 379709861, 2851789, " Pseudomonas sp. 24-W5-E-2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 24-W5-E-2"
"SRR6423926", 96290, 873971365, 24, " Shewanella putrefaciens", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Shewanellaceae", " Shewanella", " Shewanella putrefaciens"
"ERR660686", 2121155, 839225233, 1114880, " Aeromonas australiensis", " Bacteria", " NA", " Gammaproteobacteria", " Aeromonadales", " Aeromonadaceae", " Aeromonas", " Aeromonas australiensis"
"SRR3314053", 19478758, 2921813700, 1122160, " Legionella cherrii DSM 19213", " Bacteria", " NA", " Gammaproteobacteria", " Legionellales", " Legionellaceae", " Legionella", " Legionella cherrii"
"SRR5079641", 163482, 921355094, 1192854, " Granulosicoccus antarcticus IMCC3135", " Bacteria", " NA", " Gammaproteobacteria", " Chromatiales", " Granulosicoccaceae", " Granulosicoccus", " Granulosicoccus antarcticus"
"SRR4139928", 5562870, 1668861000, 1566202, " Pseudomonas sp. NFACC44-2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. NFACC44-2"
"SRR1187832", 2084942, 421158284, 1329820, " Enterobacter sp. MGH 11", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. MGH 11"
"SRR19100487", 1687872, 373707549, 2940516, " Moraxella sp. Tifton1", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Moraxella", " Moraxella sp. Tifton1"
"SRR20722460", 1120523, 674554846, 2769260, " Pseudomonas sp. PDM12", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. PDM12"
"SRR4734593", 492233, 146988976, 133448, " Citrobacter youngae", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Citrobacter", " Citrobacter youngae"
"ERR1742882", 1464952, 875265284, 1216006, " Vibrio aerogenes CECT 7868", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Vibrio", " Vibrio aerogenes"
"SRR6219312", 919884, 412240399, 2022103, " Photobacterium sp. NCIMB 13483", " Bacteria", " NA", " Gammaproteobacteria", " Vibrionales", " Vibrionaceae", " Photobacterium", " Photobacterium sp. NCIMB 13483"
"SRR2052443", 509477, 247390338, 317013, " Xanthomonas phaseoli pv. phaseoli", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Xanthomonas", " Xanthomonas phaseoli"
"SRR20722469", 932027, 561080254, 2769266, " Pseudomonas sp. PDM03", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. PDM03"
"DRR199289", 877293, 238743827, 319939, " Pseudomonas otitidis", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas otitidis"
"SRR9720169", 1376983, 748813991, 2597391, " Escherichia sp. PMB1853", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Escherichia", " Escherichia sp. PMB1853"
"SRR4444899", 548348, 330105496, 658612, " Pseudomonas sp. H2", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. H2"
"SRR4063152", 86255, 188297696, 549, " Pantoea agglomerans", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Pantoea", " Pantoea agglomerans"
"SRR8240386", 163482, 2298703654, 325776, " Xanthomonas vasicola pv. vasculorum", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Xanthomonas", " Xanthomonas vasicola"
"SRR3907848", 99976, 420573750, 1304901, " Alteromonadaceae bacterium 2141T.STBD.0c.01a", " Bacteria", " NA", " Gammaproteobacteria", " Alteromonadales", " Alteromonadaceae", " NA", " Alteromonadaceae bacterium 2141T.STBD.0c.01a"
"SRR4136602", 3799228, 1139768400, 1566198, " Pseudomonas sp. NFACC32-1", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. NFACC32-1"
"DRR199404", 4208925, 1225731477, 2675716, " Klebsiella sp. WP7-S18-CRE-02", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Klebsiella", " Klebsiella sp. WP7-S18-CRE-02"
"SRR7216433", 1948789, 584636700, 2070574, " Pseudomonas sp. GW704-F3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. GW704-F3"
"SRR721179", 11148633, 2252023866, 1217710, " Acinetobacter sp. NIPH 899", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. NIPH 899"
"SRR2127713", 3024341, 610916882, 1686377, " Citrobacter sp. MGH100", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Citrobacter", " Citrobacter sp. MGH100"
"SRR654260", 3623716, 731990632, 40373, " Acinetobacter sp. CIP-A165", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. CIP-A165"
"SRR15972048", 4258191, 1285973682, 2799638, " Tenebrionibacter intestinalis", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Tenebrionibacter", " Tenebrionibacter intestinalis"
"SRR5711997", 326964, 3258630966, 29488, " Photorhabdus luminescens", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Photorhabdus", " Photorhabdus luminescens"
"SRR654406", 2482878, 501541356, 1144662, " Acinetobacter sp. CIP 101966", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter sp. CIP 101966"
"SRR8061700", 1086372, 312485867, 2478974, " Escherichia sp. E14V5", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Escherichia", " Escherichia sp. E14V5"
"SRR13099676", 2367080, 710466925, 51288, " Kluyvera ascorbata", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Kluyvera", " Kluyvera ascorbata"
"SRR4176971", 174116, 519592717, 198618, " Pseudomonas umsongensis", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas umsongensis"
"SRR2127604", 54622253, 11033695106, 1594172, " Enterobacter sp. BIDMC92", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. BIDMC92"
"SRR11355543", 318558, 181054249, 33060, " Yersinia mollaretii", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Yersinia", " Yersinia mollaretii"
"SRR2127293", 2990820, 604145640, 1686387, " Enterobacter sp. BWH63", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. BWH63"
"SRR654219", 2783183, 562202966, 1217649, " Acinetobacter beijerinckii ANC 3835", " Bacteria", " NA", " Gammaproteobacteria", " Moraxellales", " Moraxellaceae", " Acinetobacter", " Acinetobacter beijerinckii"
"SRR10034491", 3522887, 1063911874, 1425877, " Methylophaga sp. SM14", " Bacteria", " NA", " Gammaproteobacteria", " Thiotrichales", " Piscirickettsiaceae", " Methylophaga", " Methylophaga sp. SM14"
"DRR199473", 1782988, 532524535, 54291, " Raoultella ornithinolytica", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Raoultella", " Raoultella ornithinolytica"
"SRR14936212", 854260, 237154786, 2851791, " Pseudomonas sp. 24-WK10-E-3", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. 24-WK10-E-3"
"SRR14936339", 989963, 258002528, 2851879, " Stenotrophomonas sp. 7824-39-E3", " Bacteria", " NA", " Gammaproteobacteria", " Xanthomonadales", " Xanthomonadaceae", " Stenotrophomonas", " Stenotrophomonas sp. 7824-39-E3"
"SRR2127492", 2008711, 405759622, 1686392, " Enterobacter sp. MGH120", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacterales", " Enterobacteriaceae", " Enterobacter", " Enterobacter sp. MGH120"
"SRR18190581", 5461210, 1758509620, 768528, " Shewanella indica", " Bacteria", " Proteobacteria", " Gammaproteobacteria", " Alteromonadales", " Shewanellaceae", " Shewanella", " Shewanella indica"
"SRR7216407", 2013474, 604042200, 2070632, " Pseudomonas sp. GW456-L14", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Pseudomonas", " Pseudomonas sp. GW456-L14"
"DRR199490", 1201568, 350829646, 73098, " Kluyvera georgiana", " Bacteria", " NA", " Gammaproteobacteria", " Enterobacteriales", " Enterobacteriaceae", " Kluyvera", " Kluyvera georgiana"
"SRR8784746", 6340931, 3183147362, 2559604, " Thiopseudomonas sp. 4R-3cl", " Bacteria", " NA", " Gammaproteobacteria", " Pseudomonadales", " Pseudomonadaceae", " Thiopseudomonas", " Thiopseudomonas sp. 4R-3cl"
